index,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,DISCREPANCY,GRADE_DIFFER,INS_DIFFER,DISCREPANCY_LEVEL,DISCREPANCY_S
2236,Nawada,Nawada,2016-2017,BR25R523,L120-KENA ROAD TO SALUGANJ (TRACK83) ,1.29,0,3,1,0,0,3,1,0.0,0.0
2237,Nawada,Nawada,2016-2017,BR25R524,L075-SISWA ROAD TO BHAGALPUR (TRACK69) ,1.55,0,3,1,0,0,3,1,0.0,0.0
2238,Nawada,Nawada,2016-2017,BR25R529,L116-STEEL NAGAR TO DHUMRA (TRACK79) ,2.0,0,3,1,1,0,2,1,0.0,0.0
2239,Nawada,Nawada,2016-2017,BR25R533,L118-AMBIKA BIGHA TO PAKARIYA MUSHARI (TRACK81) ,2.0,0,3,1,1,0,2,1,0.0,0.0
2240,Nawada,Nawada,2016-2017,BR25R539,L111-KENA ROAD TO POKHARPUR (TRACK74) ,0.7,0,3,1,2,0,1,1,0.0,0.0
2241,Nawada,Nawada,2016-2017,BR25R540,L121-KUJHA ROAD TO JAGANNATHPUR (TRACK84) ,1.3,0,3,1,1,0,2,1,0.0,0.0
2242,Nawada,Nawada,2017-2018,BR25R667,KHUTIKA - MADHUBAN,0.0,0,3,1,1,0,2,1,0.0,0.0
2243,Nawada,Nawada,2017-2018,BR25R668,Nh-31 to Tetaria,0.0,0,3,2,1,0,2,2,0.0,0.0
2244,Nawada,Nawada,2019-2020,BR25P2R-06,L026-MUSARHA TO KUJHA DARIAPUR BHADAUR ROAD,7.298,0,3,2,1,0,2,2,0.0,0.0
2245,Nawada,Nawada,2019-2020,BR25P2R-07,L507-SAHEB CHAK PATH TO MUSAN BIGHA,2.066,0,3,2,1,0,2,2,0.0,0.0
2246,Nawada,Nawada,2019-2020,BR25RC244,"O-NAWADA TO NARDIGANJ Via Bhuitand,Jaisinbigha,Karamchak,Mahadeobigha",11.38,0,3,1,1,0,2,1,0.0,0.0
2247,Nawada,Nawada,2019-2020,BR25RC244A,"O-NAWADA TO NARDIGANJ Via Bhuitand,Jaisinbigha,Karamchak,Mahadeobigha",0.0,0,3,1,1,0,2,1,0.0,0.0
2248,Nawada,Nawada,2019-2020,BR25RC244B,"NAWADA TO NARDIGANJ Via Bhuitand,Jaisinbigha,Karamchak,Mahadeobigha",0.0,0,3,1,1,0,2,1,0.0,0.0
2249,Nawada,Nawada,2019-2020,BR25RC245,"O-NH-31 ORHANPUR TO KADIRGANJ Via Gurmaha,Samay,Biharibagha, Vijaynagar",9.6,0,3,3,1,0,2,3,0.0,0.0
2250,Nawada,Nawada,2019-2020,BR25RC250,NAWADA TO NARDIGANJ at Gondapur,0.0,0,3,1,1,0,2,1,0.0,0.0
2252,Nawada,Pakri Barwan,2016-2017,BR25R545,L068-T02 TO POKSI (TRACK44) ,0.883,0,3,1,0,0,3,1,0.0,0.0
2253,Nawada,Pakri Barwan,2016-2017,BR25R547,L076-MARWA DUMRI PMGSY ROAD TO SIMARIYA (TRACK52) ,2.793,0,3,2,1,0,2,2,0.0,0.0
2254,Nawada,Pakri Barwan,2016-2017,BR25R548,L072-KACHNA RUPO ROAD TO KOIRIYA BIGHA (TRACK48) ,0.862,0,3,1,1,0,2,1,0.0,0.0
2255,Nawada,Pakri Barwan,2016-2017,BR25R550,L080-TANPURA ROAD TO BAREYA BIGHA (TRACK56) ,1.444,0,3,1,0,0,3,1,0.0,0.0
2256,Nawada,Pakri Barwan,2016-2017,BR25R551,L078-KACHNA RUPO ROAD TO BENGRAJPUR (TRACK54) ,1.058,0,3,1,1,0,2,1,0.0,0.0
2257,Nawada,Pakri Barwan,2016-2017,BR25R553,L081-PAKRIBARAWAN JAMUI ROAD TO KESOCHAK (TRACK57) ,2.0,0,3,1,1,0,2,1,0.0,0.0
2258,Nawada,Pakri Barwan,2016-2017,BR25R558,L086-THALPOS PMGSY ROAD TO KARMANIYA (TRACK62) ,2.5,0,3,1,0,0,3,1,0.0,0.0
2259,Nawada,Pakri Barwan,2017-2018,BR25R669,MARWA - DUMARI,0.0,0,3,1,1,0,2,1,0.0,0.0
2260,Nawada,Pakri Barwan,2017-2018,BR25R670,REWAR - ANJUNAR,0.0,0,3,1,1,0,2,1,0.0,0.0
2261,Nawada,Pakri Barwan,2019-2020,BR25P2R-08,L723-Dumrawan to Gita Nagar,2.051,0,3,2,1,0,2,2,0.0,0.0
2262,Nawada,Pakri Barwan,2019-2020,BR25P2R-09,L752-Nawada-Pakri Barawan Road to Jogi Bigaha,2.296,0,3,2,1,0,2,2,0.0,0.0
2263,Nawada,Pakri Barwan,2019-2020,BR25RC246,"O-Nawada Pakribarawan road to Kadirganj -Roh via Aruri,Bhaluri,Pakariyadin",11.67,1,1,0,3,0,2,1,0.0,0.0
2264,Nawada,Pakri Barwan,2019-2020,BR25RC257,O-KACHANA TO RUPAU ROAD,10.0,0,3,1,1,0,2,1,0.0,0.0
2265,Nawada,Pakri Barwan,2020-2021,BR25R-690,L046-LILO ROAD TO TIRWA (TRACK25) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2266,Nawada,Pakri Barwan,2020-2021,BR25R-691,L046-LILO ROAD TO TIRWA (TRACK25) ,0.0,0,3,2,1,0,2,2,0.0,0.0
2267,Nawada,Pakri Barwan,2020-2021,BR25R-692,L046-LILO ROAD TO TIRWA (TRACK25) ,0.0,0,3,2,0,0,3,2,0.0,0.0
2268,Nawada,Rajauli,2013-2014,BR25R347,L059-NH 31 JAUGPUR (TRACK59),0.583,0,3,1,1,0,2,1,0.0,0.0
2269,Nawada,Rajauli,2013-2014,BR-25R-360,L041-KENDUA TO MADHORAMPUR (TRACK41),1.564,0,3,2,1,0,2,2,0.0,0.0
2270,Nawada,Rajauli,2017-2018,BR25R637,L093-HARDIYA BHANEKHAP (TRACK93) ,8.519,0,3,2,1,0,2,2,0.0,0.0
2271,Nawada,Rajauli,2017-2018,BR25R640,L092-DELMA TO CHORDIHA (TRACK92) ,13.751,0,3,2,1,0,2,2,0.0,0.0
2272,Nawada,Rajauli,2017-2018,BR25R641,L094-DHAMNI PATH TO SAWAIYA TARH (TRACK94) ,12.65,0,3,2,1,0,2,2,0.0,0.0
2273,Nawada,Rajauli,2017-2018,BR25R671,NH 31 FARAKKA BUJURG - DHAMANI,0.0,0,3,1,1,0,2,1,0.0,0.0
2274,Nawada,Rajauli,2017-2018,BR25R672,Rajoili Simarkul - Dhamni,0.0,0,3,1,1,0,2,1,0.0,0.0
2275,Nawada,Rajauli,2017-2018,BR25R673,NH-31 - Usman Road,0.0,0,3,1,0,0,3,1,0.0,0.0
2276,Nawada,Rajauli,2019-2020,BR25P2R-10,MRL05-L068 TO CHAPHEL (TRACK31),1.895,0,3,2,1,0,2,2,0.0,0.0
2277,Nawada,Rajauli,2019-2020,BR25P2R-11,MRL10-AMAWA L026 TO  PARAMCHAK (TRACK38),7.586,0,3,2,1,0,2,2,0.0,0.0
2278,Nawada,Rajauli,2019-2020,BR25RC233,"O-NH-31 Baksanda to NH-31 Simarlok Via Akbarpur, Murhaina Bahadurpur Road.",13.9,0,3,4,1,0,2,4,0.0,0.0
2279,Nawada,Rajauli,2019-2020,BR25RC236,"O-NH- 31 Amawan More to Padmaul Road via Amama,Ramdasi,Takiya,Thana,Jharna ,Gopalpur.",9.0,0,3,1,1,0,2,1,0.0,0.0
2281,Nawada,Roh,2008-2009,BR-25R-139,Roh-Kawakol (Koshdihara) Road - Karma,1.9,0,3,1,1,0,2,1,0.0,0.0
2282,Nawada,Roh,2013-2014,BR25R458,L045-KUNI T04 TO DEWANPURA (TRACK45),1.8,0,3,1,1,0,2,1,0.0,0.0
2283,Nawada,Roh,2013-2014,BR25R461,L056-NAJARDIH PATH TO HEMJACHAK (TRACK56),1.6,0,3,1,1,0,2,1,0.0,0.0
2284,Nawada,Roh,2013-2014,BR25R465,L022-PWD KOWAKOLE ROAD TO BARACHAK (TRACK22),2.4,0,3,1,1,0,2,1,0.0,0.0
2285,Nawada,Roh,2016-2017,BR25R583,L059-KOSHI RUKHI PATH TO PACHTARWA (TRACK59) ,1.35,0,3,1,1,0,2,1,0.0,0.0
2286,Nawada,Roh,2017-2018,BR25R643,L027-KOSI RUKAHI ROAD TO GORIHARI (TRACK27) ,1.585,0,3,1,0,0,3,1,0.0,0.0
2287,Nawada,Roh,2019-2020,BR25P2R-12,L021-ROH TO BAJWARA ,6.358,0,3,2,1,0,2,2,0.0,0.0
2290,Nawada,Roh,2019-2020,BR25RC234,O-Roh-Bhatta-Siur Road.,11.49,1,1,0,3,0,2,1,0.0,0.0
2291,Nawada,Sirdala,2008-2009,BR-25R-014,Bhalua Mode - Bhalua,3.028,0,3,1,0,0,3,1,0.0,0.0
2292,Nawada,Sirdala,2016-2017,BR25R575,L035-ABDUL TO KADWARA (TRACK45) ,1.54,0,3,2,1,0,2,2,0.0,0.0
2293,Nawada,Sirdala,2017-2018,BR25R645,L052-SIRDALA RD TO INARWADIH (TRACK52) ,2.259,0,3,1,0,0,3,1,0.0,0.0
2295,Nawada,Sirdala,2017-2018,BR25R674,Berrie - Fatehpur,0.0,0,3,2,1,0,2,2,0.0,0.0
2296,Nawada,Sirdala,2017-2018,BR25R676,L094-SIRDALA HISUA PATH TO CHONUBIGHA (ODR94) ,0.527,0,3,1,1,0,2,1,0.0,0.0
2297,Nawada,Sirdala,2019-2020,BR25RC239,"O-SIRDALA GAYA RD TO KHATANGI Via Amatar,Bahadurpur,Jamunia,",10.58,0,3,1,1,0,2,1,0.0,0.0
2298,Nawada,Warsalliganj,2013-2014,BR-25R-393,L054-PWD ROAD T03 TO BALWAPAR (TRACK26),0.792,0,3,1,0,0,3,1,0.0,0.0
2299,Nawada,Warsalliganj,2016-2017,BR25R560,L091-BHOJWAN BARBIGHA ROAD TO BALI (TRACK61) ,1.38,0,3,1,1,0,2,1,0.0,0.0
2300,Nawada,Warsalliganj,2016-2017,BR25R561,L106-WARISALIGANJ BELDHA ROAD MAHARANI STHAN TO BANDHA (TRACK76) ,1.0,0,3,1,1,0,2,1,0.0,0.0
2301,Nawada,Warsalliganj,2016-2017,BR25R563,L081-KUTRI TO TULAPUR (TRACK51) ,2.0,0,3,1,1,0,2,1,0.0,0.0
2302,Nawada,Warsalliganj,2016-2017,BR25R565,L084-TARABIGHA BILARI ROAD TO KHIRBHOJNA (TRACK54) ,0.8,0,3,1,1,0,2,1,0.0,0.0
2303,Nawada,Warsalliganj,2016-2017,BR25R566,L101-VIJAYNAGAR MASUDA ROAD TO KOLHA BIGHA (TRACK71) ,1.5,0,3,1,1,0,2,1,0.0,0.0
2304,Nawada,Warsalliganj,2016-2017,BR25R569,L109-WARISALIGANJ BAGHIBARDIHA PWD ROAD TO BELDARIYA (TRACK79) ,0.6,0,3,1,1,0,2,1,0.0,0.0
2305,Nawada,Warsalliganj,2016-2017,BR25R570,L122-MOSMA ROAD TO BHAGALPUR (TRACK92) ,0.9,0,3,1,1,0,2,1,0.0,0.0
2306,Nawada,Warsalliganj,2016-2017,BR25R607,L125-WARISALIGANJ SHEKHPURA ROAD TO CHIRAIYAN (TRACK95) ,1.35,0,3,1,1,0,2,1,0.0,0.0
2307,Nawada,Warsalliganj,2016-2017,BR25R608,L056-PWD ROAD T06 TO GANGTA (TRACK28) ,0.51,0,3,1,1,0,2,1,0.0,0.0
2308,Nawada,Warsalliganj,2016-2017,BR25R609,L102-WARISALIGANJ BELDHA ROAD VIJAYNAGAR TO MASUDA (TRACK72) ,0.8,0,3,1,1,0,2,1,0.0,0.0
2310,Nawada,Warsalliganj,2019-2020,BR25P2R-15,MRL10-WARISALIGANJ TO BELDHA,10.963,0,3,2,1,0,2,2,0.0,0.0
2311,Patna,Bakhtiarpur,2016-2017,BR26R422,L051-Laxmanpur to Sirshi (VR25) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2312,Patna,Bakhtiarpur,2016-2017,BR26R423,L022-PMGSY Road to Sirsi Harijan Tola Purbi (VR41) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2313,Patna,Barh,2012-2013,BR-26R-287,NH31 T01 - Nawada,1.25,0,3,1,0,0,3,1,0.0,0.0
2314,Patna,Barh,2013-2014,BR-26R-342,L024-Mohamadpur to Masoom Ganj (VR24),1.07,0,3,1,0,0,3,1,0.0,0.0
2315,Patna,Belchhi,2012-2013,BR-26R-283,NH-30A (T03) - Barah (Bhuapur),6.0,0,3,1,1,0,2,1,0.0,0.0
2316,Patna,Belchhi,2019-2020,BR26P2R-01,L091-NH30ATamaulia Pul to Bihta - Sarmera SH Road via Korari Baghatila.,7.25,0,3,2,1,0,2,2,0.0,0.0
2317,Patna,Bikram,2013-2014,BR26R351,L143-SAIDABAD TO DHANRAJ CHAPRA (TRACK60),0.62,0,3,2,0,0,3,2,0.0,0.0
2318,Patna,Danapur,2019-2020,BR26P2R-02,T01-T01 Old Panapur to Kedalpura,4.92,0,3,3,1,0,2,3,0.0,0.0
2319,Patna,Daniyawan,2018-2019,BR26R-431,NH-30A SIGRIYA - Dalani Tola (Kharbhaiya),0.0,0,3,2,1,0,2,2,0.0,0.0
2320,Patna,Daniyawan,2019-2020,BR26P2R-03,MRL09-MOHIUDDINPUR TO PRABHU TOLA VIA ABDULLAHPUR,2.5,0,3,3,1,0,2,3,0.0,0.0
2321,Patna,Dhanarua,2012-2013,BR-26R-293,T03 - Lachhaubigha,1.155,0,3,1,0,0,3,1,0.0,0.0
2322,Patna,Dhanarua,2016-2017,BR26R410,L113-L025 to Nizamat (VR78) ,3.475,0,3,1,0,0,3,1,0.0,0.0
2323,Patna,Dhanarua,2016-2017,BR26R411,L026-T01 To Fatehpur via Ramanibigha (VR10) ,2.55,0,3,1,1,0,2,1,0.0,0.0
2324,Patna,Dhanarua,2016-2017,BR26R412,L026-T01 To Fatehpur via Ramanibigha (VR10) ,0.0,0,3,2,1,0,2,2,0.0,0.0
2325,Patna,Dhanarua,2016-2017,BR26R413,L113-L025 to Nizamat (VR78) ,0.0,0,3,2,1,0,2,2,0.0,0.0
2326,Patna,Dhanarua,2016-2017,BR26R424,L025-T01 to Nanauri (VR15) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2327,Patna,Dhanarua,2016-2017,BR26R425,L066-T04 to Atapur (VR46) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2328,Patna,Dhanarua,2016-2017,BR26R426,L102-T01 to Alipur (VR71) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2329,Patna,Dhanarua,2019-2020,BR26P2R-04,T09-Nadawan to Oriyara (VR9),11.57,0,3,3,1,0,2,3,0.0,0.0
2330,Patna,Dhanarua,2022-2023,BR26P3R01,"MRL01-T04 To Rasalpur Via Bardiha , Amarpura Road.",6.77,0,3,2,1,0,2,2,0.0,0.0
2331,Patna,Dhanarua,2022-2023,BR26P3R02,MRL06-Sewti Chhilka To Panapur Via Baurahi.,6.27,0,3,2,1,0,2,2,0.0,0.0
2335,Patna,Fatuhan,2019-2020,BR26P2R-06,"MRL03-Chandasi More to Bhikhua Via Usfa, Dariyapur, Parsa, sotichak, Lasgari Chak Path.",12.8,0,3,2,1,0,2,2,0.0,0.0
2336,Patna,Fatuhan,2019-2020,BR26P2R-07,"MRL10-Puktha mukhya path to Jamanpura, Bali hote huye gangapur, Daulatpur to 4Lane, Dumri, Sanipur, Sonaru NH-30 Tak.",15.55,0,3,2,1,0,2,2,0.0,0.0
2337,Patna,Ghoswari,2008-2009,BR-26R-195,AKBARPUR  - RAMPUR,1.242,0,3,1,1,0,2,1,0.0,0.0
2338,Patna,Ghoswari,2008-2009,BR-26R-201,"PRALADPUR - Chaksamiya(I,II)",3.347,0,3,1,0,0,3,1,0.0,0.0
2339,Patna,Ghoswari,2019-2020,BR26P2R-08,MRL11-NH 82 to NH 31 Via Gosai gaon.,3.12,0,3,2,1,0,2,2,0.0,0.0
2341,Patna,Maner,2013-2014,BR26R373,L026-HALDI CHAPRA ROAD TO ISLAMGANJ (VR10),0.99,0,3,1,1,0,2,1,0.0,0.0
2342,Patna,Masaurhi,2013-2014,BR26R386,L085-L084 to Sikanderpur (VR76),1.04,0,3,1,0,0,3,1,0.0,0.0
2343,Patna,Masaurhi,2013-2014,BR26R387,L038-T01 to Nauabag (VR28),0.6,0,3,1,0,0,3,1,0.0,0.0
2344,Patna,Masaurhi,2016-2017,BR26R414,L022-T01 to Chananpur (VR12) ,1.6,0,3,1,0,0,3,1,0.0,0.0
2345,Patna,Masaurhi,2019-2020,BR26P2R-11,MRL06-Masaurhi Pitmash Path ke Koriyawan more se Makhadhumpur,10.95,0,3,3,1,0,2,3,0.0,0.0
2347,Patna,Naubatpur,2008-2009,BR-26R-095,TARAI - SALARPUR,9.09,0,3,1,1,0,2,1,0.0,0.0
2348,Patna,Naubatpur,2019-2020,BR26P2R-13,"MRL01-Dhobikalapur to nawhi Via Tiskhora, Mahamadpur.",5.21,0,3,2,1,0,2,2,0.0,0.0
2349,Patna,Naubatpur,2022-2023,BR26P3R08,MRL03-Kembrij School Se Akbarpur Via Naubatpur.,6.915,0,3,2,1,0,2,2,0.0,0.0
2350,Patna,Paliganj,2012-2013,BR-26R-315,Pali Akbarpura T08 - Chauri,2.0,0,3,1,0,0,3,1,0.0,0.0
2351,Patna,Paliganj,2016-2017,BR26R420,L087-Pali Atola Road To Rukanpura (TRACK73) ,1.352,0,3,1,1,0,2,1,0.0,0.0
2352,Patna,Paliganj,2019-2020,BR26P2R-14,"MRL02-SH-69 to Khiri Via Jarkha, Samda River Pull, Gausganj.",5.0,0,3,2,1,0,2,2,0.0,0.0
2353,Patna,Pandarak,2016-2017,BR26R421,L049-T02 to Shahzadpur Bathoi (VR49) ,3.7,0,3,1,0,0,3,1,0.0,0.0
2354,Patna,Pandarak,2016-2017,BR26R427,L049-T02 to Shahzadpur Bathoi (VR49) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2355,Patna,Punpun,2016-2017,BR26R428,L035-T02 to Tetri (VR19) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2356,Patna,Punpun,2016-2017,BR26R429,T01-Gaurichak to Musnapar (SH1) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2359,Patna,Sampatchak,2019-2020,BR26P2R-15,"MRL05-T01 Sampatchak to Dariayapur kurthol NH-83 via Udaini, Mithan chak, Bhelwara, Sardallichak.",7.65,0,3,3,1,0,2,3,0.0,0.0
2361,Purnia,Amaur,2013-2014,BR2711,NH 57 KASBA GERWA PATH - NALOPARA DAKATA,0.0,0,3,2,1,0,2,2,0.0,0.0
2363,Purnia,Amaur,2013-2014,BR27R261,L045 - Parsarai to Kochka (VR45),2.854,0,3,1,0,0,3,1,0.0,0.0
2364,Purnia,Amaur,2016-2017,BR27R354,L073-Madhya vidyaly habib tola to mushalman tola (VR73) ,3.65,0,3,1,1,0,2,1,0.0,0.0
2365,Purnia,Amaur,2016-2017,BR27R362,L063-L034 to kolhamohan (VR63) ,1.5,0,3,1,1,0,2,1,0.0,0.0
2366,Purnia,Amaur,2016-2017,BR27R365,L022-Apprch Rd. T01to Talbari (VR22) ,4.465,0,3,1,1,0,2,1,0.0,0.0
2367,Purnia,Amaur,2016-2017,BR27R372,L031-L030 to Telangana (VR31) ,3.992,0,3,1,1,0,2,1,0.0,0.0
2368,Purnia,Amaur,2016-2017,BR27R441,L087-Petrol pum to bhatgama tolla (VR87) ,2.31,0,3,1,1,0,2,1,0.0,0.0
2369,Purnia,Amaur,2016-2017,BR27R442,L028-Apprch Rd. T02 to Banbhag (VR28) ,1.5,0,3,2,1,0,2,2,0.0,0.0
2370,Purnia,Amaur,2016-2017,BR27R462,L055-Sahangawn To Tiyarpur (VR55) ,0.0,0,3,2,1,0,2,2,0.0,0.0
2372,Purnia,Amaur,2017-2018,BR27R484,L055-Sahangawn To Tiyarpur (VR55) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2373,Purnia,Amaur,2020-2021,BR27P3R01,T06-Kharahia to Dalmalpur (VR6),0.0,0,3,1,1,0,2,1,0.0,0.0
2374,Purnia,Amaur,2020-2021,BR27P3R02,T06-Kharahia to Dalmalpur (VR6),0.0,0,3,1,1,0,2,1,0.0,0.0
2376,Purnia,Amaur,2020-2021,BR27P3R04,T06-Kharahia to Dalmalpur (VR6),0.0,0,3,1,1,0,2,1,0.0,0.0
2378,Purnia,Amaur,2020-2021,BR27P3R06,T06-Kharahia to Dalmalpur (VR6),10.72,0,3,2,1,0,2,2,0.0,0.0
2379,Purnia,Amaur,2022-2023,BR27P3R51,T06-Kharahia to Dalmalpur (VR6),0.0,0,3,2,1,0,2,2,0.0,0.0
2381,Purnia,Baisa,2013-2014,BR27R265,L055 - T02 to Asiani (VR55),3.094,0,3,1,1,0,2,1,0.0,0.0
2382,Purnia,Baisa,2017-2018,BR27R470,L071-Raiber To Prasadpur (VR71) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2383,Purnia,Baisa,2017-2018,BR27R471,L073-Bhusabari To Dhobihia (VR73) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2385,Purnia,Baisa,2017-2018,BR27R475,L034-T02 To Channi (VR18) ,0.0,0,3,1,0,0,3,1,0.0,0.0
2386,Purnia,Baisa,2017-2018,BR27R491,L071-Raiber To Prasadpur (VR71) ,0.0,0,3,1,0,0,3,1,0.0,0.0
2387,Purnia,Baisi,2013-2014,BR27R266,L078 - MALA SAKERBALIYA PATH TO HARINTOR PASHCHIM (VR78),1.186,0,3,1,2,0,1,1,0.0,0.0
2388,Purnia,Baisi,2017-2018,BR27R486,NH 31 Fatki - Chahat,0.0,1,0,0,3,0,3,1,0.0,0.0
2389,Purnia,Baisi,2017-2018,BR27R492,N.H.-31 Chariya to Marwa Road,0.0,0,3,2,1,0,2,2,0.0,0.0
2390,Purnia,Baisi,2020-2021,BR27P3R07,MRL03-Mala To Sakerbaliya,0.0,0,3,2,2,0,1,2,0.0,0.0
2392,Purnia,Baisi,2020-2021,BR27P3R09,T04-NH 31 Fatki Chowk to Chahat,0.0,0,3,1,1,0,2,1,0.0,0.0
2393,Purnia,Baisi,2020-2021,BR27P3R10,T04-NH 31 Fatki Chowk to Chahat,0.0,0,3,2,2,0,1,2,0.0,0.0
2394,Purnia,Baisi,2020-2021,BR27P3R11,MRL03-Mala To Sakerbaliya,0.0,0,3,2,1,0,2,2,0.0,0.0
2395,Purnia,Baisi,2020-2021,BR27P3R12,MRL03-Mala To Sakerbaliya,0.0,0,3,2,1,0,2,2,0.0,0.0
2397,Purnia,Baisi,2020-2021,BR27P3R14,MRL03-Mala To Sakerbaliya,0.0,0,3,2,1,0,2,2,0.0,0.0
2399,Purnia,Baisi,2020-2021,BR27P3R16,T04-NH 31 Fatki Chowk to Chahat,0.0,0,3,1,1,0,2,1,0.0,0.0
2401,Purnia,Baisi,2020-2021,BR27P3R18,MRL03-Mala To Sakerbaliya,7.45,0,3,2,1,0,2,2,0.0,0.0
2402,Purnia,Baisi,2020-2021,BR27P3R19,T04-NH 31 Fatki Chowk to Chahat,17.0,0,3,1,2,0,1,1,0.0,0.0
2406,Purnia,Baisi,2022-2023,BR27P3R54,T04-NH 31 Fatki Chowk to Chahat,0.0,0,3,1,1,0,2,1,0.0,0.0
2407,Purnia,Baisi,2022-2023,BR27P3R55,MRL03-Mala To Sakerbaliya,0.0,0,3,1,1,0,2,1,0.0,0.0
2408,Purnia,Baisi,2022-2023,BR27P3R57,MRL03-Mala To Sakerbaliya,0.0,0,3,1,1,0,2,1,0.0,0.0
2409,Purnia,Banmankhi,2018-2019,BR27R-493,L043-NH-107 Mirchaibari to Naulakhi (VR43) ,0.0,0,3,1,1,0,2,1,0.0,0.0
2410,Purnia,Banmankhi,2019-2020,BR27P2R-02,T11-NH-107 Beldari More to Bhatgamapatti,9.05,0,3,1,1,0,2,1,0.0,0.0
2411,Purnia,Banmankhi,2019-2020,BR27P2R-03,MRL02-NH-107 Mirchaibari to Janki Nagar via Abhyram Chakla,5.969,0,3,1,1,0,2,1,0.0,0.0
2412,Purnia,Banmankhi,2019-2020,BR27P2R-04,MRL03-KHOOT TO LADUGARH,10.043,0,3,1,1,0,2,1,0.0,0.0
2413,Purnia,Banmankhi,2019-2020,BR27P2R-05,MRL01-Purnea Saharsa Reo Road To RUPAULI,7.485,0,3,1,1,0,2,1,0.0,0.0
2414,Purnia,Banmankhi,2020-2021,BR27P3R20,MRL03-NH-107 Chapra Bazar to Rupauli via Rampur Tilak ,0.0,0,3,2,1,0,2,2,0.0,0.0
2415,Purnia,Banmankhi,2020-2021,BR27P3R21,MRL03-NH-107 Chapra Bazar to Rupauli via Rampur Tilak ,8.95,0,3,2,1,0,2,2,0.0,0.0
2416,Purnia,Banmankhi,2022-2023,BR27P3R59,MRL03-NH-107 Chapra Bazar to Rupauli via Rampur Tilak ,0.0,0,3,2,1,0,2,2,0.0,0.0
2417,Purnia,Barhara Kothi,2017-2018,BR27R477,L073-T01 to Sankari Tola (VR73) ,1.825,0,3,1,0,0,3,1,0.0,0.0
2418,Purnia,Barhara Kothi,2019-2020,BR27P2R-06,MRL02-Dhamdaha A.D.B Road to Nipania Milik,13.41,0,3,2,1,0,2,2,0.0,0.0
2420,Purnia,Barhara Kothi,2020-2021,BR27P3R23,MRL05-Hanuman Nagar Chakla To Barhara Via Urlaha,5.953,0,3,2,1,0,2,2,0.0,0.0
2421,Purnia,Barhara Kothi,2022-2023,BR27P3R58,MRL06-Hanuman Nagar Chakla - Bhatsara Road,0.0,0,3,1,1,0,2,1,0.0,0.0
2422,Purnia,Dagarua,2017-2018,BR27R487,Phulpur - Buwari,0.0,0,3,2,1,0,2,2,0.0,0.0
2423,Purnia,Dagarua,2017-2018,BR27R489,Phoolpur - Basgadha,0.0,0,3,2,0,0,3,2,0.0,0.0
2425,Purnia,Dagarua,2019-2020,BR27P2R-08,MRL01-Phulpur to Basdaha,6.68,0,3,1,1,0,2,1,0.0,0.0
2426,Purnia,Dagarua,2019-2020,BR27P2R-09,T22-Lakhanpur to Das Pattar,6.425,0,3,1,1,0,2,1,0.0,0.0
2427,Purnia,Dhamdaha,2017-2018,BR27R480,L073-L043 to Chooti Tarauni (VR73) ,1.35,0,3,1,0,0,3,1,0.0,0.0
2428,Purnia,Dhamdaha,2019-2020,BR27P2R-10,MRL01-SH 65 Rangpura Teenmuhani Road To Milky Kajra,7.025,0,3,1,1,0,2,1,0.0,0.0
2430,Purnia,Jalalgarh,2019-2020,BR27P2R-11,MRL02-Jalalgarh NH-57 to Khatahat via Ekamba,2.61,0,3,1,1,0,2,1,0.0,0.0
2431,Purnia,Jalalgarh,2020-2021,BR27P3R24,MRL12-Begampur to Ekamba Via Sapa  Via Nishara,0.0,0,3,1,1,0,2,1,0.0,0.0
2432,Purnia,Jalalgarh,2020-2021,BR27P3R25,MRL12-Begampur to Ekamba Via Sapa  Via Nishara,0.0,0,3,1,1,0,2,1,0.0,0.0
2433,Purnia,Jalalgarh,2020-2021,BR27P3R26,MRL05-Hansipul To Piparpatti Via khatta ghat Via Bathaili,0.0,0,3,1,1,0,2,1,0.0,0.0
2434,Purnia,Jalalgarh,2020-2021,BR27P3R27,MRL01-Jalalgarh NH-57 to Bakania Village,0.0,0,3,2,1,0,2,2,0.0,0.0
2435,Purnia,Jalalgarh,2020-2021,BR27P3R28,MRL05-Hansipul To Piparpatti Via khatta ghat Via Bathaili,7.14,0,3,2,1,0,2,2,0.0,0.0
2436,Purnia,Jalalgarh,2020-2021,BR27P3R29,MRL01-Jalalgarh NH-57 to Bakania Village,10.45,0,3,2,1,0,2,2,0.0,0.0
